"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover in Lacs","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATASTEEL","EQ","30-Mar-2015","        315.10","        318.00","        324.90","        315.15","        324.00","        322.40","        320.02","    2990579","       9570.40","      39825","     784388","         26.23"
"TATASTEEL","EQ","31-Mar-2015","        322.40","        326.30","        326.40","        315.20","        316.15","        316.75","        320.48","    3934898","      12610.75","      59250","    1633334","         41.51"
"TATASTEEL","EQ","01-Apr-2015","        316.75","        317.00","        324.90","        316.00","        322.75","        323.65","        320.36","    3086061","       9886.38","      41993","     794728","         25.75"
"TATASTEEL","EQ","06-Apr-2015","        323.65","        324.40","        325.60","        316.60","        317.40","        318.10","        318.97","    3669674","      11705.30","      51746","    1500926","         40.90"
"TATASTEEL","EQ","07-Apr-2015","        318.10","        320.30","        335.20","        317.00","        334.40","        333.50","        326.04","    7293723","      23780.09","      83152","    1763296","         24.18"
"TATASTEEL","EQ","08-Apr-2015","        333.50","        336.10","        338.90","        328.60","        335.80","        336.10","        334.88","    6284727","      21046.52","      83647","    2287614","         36.40"
"TATASTEEL","EQ","09-Apr-2015","        336.10","        337.50","        347.40","        337.00","        345.70","        346.05","        343.04","    6151508","      21101.97","      75324","    1975496","         32.11"
"TATASTEEL","EQ","10-Apr-2015","        346.05","        345.70","        349.00","        341.25","        342.25","        342.70","        345.27","    4816228","      16629.18","      65211","    1559580","         32.38"
"TATASTEEL","EQ","13-Apr-2015","        342.70","        344.25","        348.25","        341.10","        345.10","        345.20","        345.37","    3442898","      11890.68","      58668","    1086418","         31.56"
"TATASTEEL","EQ","15-Apr-2015","        345.20","        345.00","        345.20","        336.20","        336.75","        337.65","        340.37","    3199963","      10891.87","      60016","    1459352","         45.61"
"TATASTEEL","EQ","16-Apr-2015","        337.65","        338.40","        343.35","        333.55","        337.05","        337.70","        338.06","    3770739","      12747.42","      45444","    1126123","         29.86"
"TATASTEEL","EQ","17-Apr-2015","        337.70","        336.75","        352.20","        335.15","        347.00","        346.00","        346.90","    6980772","      24216.29","      81171","    1667451","         23.89"
"TATASTEEL","EQ","20-Apr-2015","        346.00","        348.50","        354.30","        339.15","        345.00","        344.45","        348.01","    6266956","      21809.53","      71565","    1447558","         23.10"
"TATASTEEL","EQ","21-Apr-2015","        344.45","        346.50","        352.00","        343.55","        348.25","        348.25","        348.27","    4995068","      17396.51","      72661","    1735546","         34.75"
"TATASTEEL","EQ","22-Apr-2015","        348.25","        349.95","        354.50","        341.25","        354.30","        351.35","        348.55","    4784322","      16675.83","      56674","    1291259","         26.99"
"TATASTEEL","EQ","23-Apr-2015","        351.35","        355.00","        370.95","        354.30","        369.80","        369.45","        365.33","   12192278","      44542.65","     173514","    5001023","         41.02"
"TATASTEEL","EQ","24-Apr-2015","        369.45","        371.80","        374.80","        362.60","        367.95","        370.50","        370.43","    8458618","      31332.86","     109642","    3119113","         36.87"
"TATASTEEL","EQ","27-Apr-2015","        370.50","        369.10","        372.80","        361.50","        368.10","        368.90","        367.60","    4996552","      18367.47","      65403","    1764821","         35.32"
"TATASTEEL","EQ","28-Apr-2015","        368.90","        370.00","        374.05","        366.10","        370.65","        371.25","        370.23","    4159900","      15401.34","      57966","    1358172","         32.65"
"TATASTEEL","EQ","29-Apr-2015","        371.25","        371.90","        379.30","        368.00","        371.50","        369.95","        374.78","    5452386","      20434.32","      71631","    2087207","         38.28"
"TATASTEEL","EQ","30-Apr-2015","        369.95","        368.00","        368.90","        359.10","        362.30","        360.35","        362.47","    6180164","      22401.18","      59444","    2995306","         48.47"
"TATASTEEL","EQ","04-May-2015","        360.35","        361.55","        366.80","        357.20","        366.00","        361.65","        361.37","    3268455","      11811.18","      44977","     940732","         28.78"
"TATASTEEL","EQ","05-May-2015","        361.65","        364.40","        381.00","        362.85","        379.85","        380.10","        375.75","    7665150","      28802.15","      83674","    2552300","         33.30"
"TATASTEEL","EQ","06-May-2015","        380.10","        381.00","        384.50","        366.00","        367.20","        367.65","        373.28","    5998971","      22392.78","      69938","    1406273","         23.44"
"TATASTEEL","EQ","07-May-2015","        367.65","        365.85","        370.65","        360.50","        368.00","        367.30","        365.07","    4140828","      15117.06","      57368","    1082070","         26.13"
"TATASTEEL","EQ","08-May-2015","        367.30","        370.10","        375.00","        364.10","        367.70","        366.70","        368.56","    3452917","      12726.14","      47691","     678485","         19.65"
"TATASTEEL","EQ","11-May-2015","        366.70","        372.10","        381.40","        370.50","        376.80","        377.10","        376.99","    4477605","      16880.10","      65037","    1247743","         27.87"
"TATASTEEL","EQ","12-May-2015","        377.10","        375.35","        376.00","        352.55","        353.00","        353.60","        360.04","    5474619","      19710.74","      76628","    2011158","         36.74"
"TATASTEEL","EQ","13-May-2015","        353.60","        356.25","        361.50","        351.65","        360.05","        359.50","        357.41","    5396079","      19286.34","      82880","    1177127","         21.81"
"TATASTEEL","EQ","14-May-2015","        359.50","        360.00","        367.80","        357.35","        365.70","        366.40","        363.66","    3754097","      13652.20","      53920","    1018795","         27.14"
"TATASTEEL","EQ","15-May-2015","        366.40","        360.00","        365.90","        355.10","        363.60","        364.10","        361.13","    5169337","      18668.14","      87994","    1240824","         24.00"
"TATASTEEL","EQ","18-May-2015","        364.10","        365.00","        367.00","        361.00","        363.50","        364.15","        363.94","    2393588","       8711.24","      38322","     569472","         23.79"
"TATASTEEL","EQ","19-May-2015","        364.15","        364.00","        369.95","        362.20","        368.00","        368.35","        367.18","    2939636","      10793.66","      45517","     816033","         27.76"
"TATASTEEL","EQ","20-May-2015","        368.35","        367.40","        367.40","        355.55","        360.65","        361.30","        360.93","    6440489","      23245.72","      82912","    1202336","         18.67"
"TATASTEEL","EQ","21-May-2015","        361.30","        350.00","        351.00","        341.15","        344.00","        342.25","        344.19","   10255440","      35297.78","     118884","    2479658","         24.18"
"TATASTEEL","EQ","22-May-2015","        342.25","        343.00","        347.55","        340.45","        341.55","        341.30","        343.73","    3923140","      13485.13","      46209","     802503","         20.46"
"TATASTEEL","EQ","25-May-2015","        341.30","        339.45","        339.85","        331.00","        332.20","        332.00","        334.70","    3894467","      13034.82","      46230","    1129726","         29.01"
"TATASTEEL","EQ","26-May-2015","        332.00","        336.50","        336.50","        329.30","        333.50","        332.85","        332.86","    2899173","       9650.05","      40187","     691531","         23.85"
"TATASTEEL","EQ","27-May-2015","        332.85","        332.85","        334.25","        327.10","        328.40","        328.15","        330.03","    2890064","       9538.14","      38037","    1062335","         36.76"
"TATASTEEL","EQ","28-May-2015","        328.15","        329.80","        330.90","        322.15","        324.85","        324.70","        325.41","    4644009","      15111.91","      58882","    2267410","         48.82"
"TATASTEEL","EQ","29-May-2015","        324.70","        325.00","        332.15","        325.00","        328.70","        328.50","        328.35","    3721535","      12219.47","      52212","    1647240","         44.26"
"TATASTEEL","EQ","01-Jun-2015","        328.50","        329.95","        333.10","        327.35","        329.55","        329.65","        330.36","    1977913","       6534.20","      28323","     628705","         31.79"
"TATASTEEL","EQ","02-Jun-2015","        329.65","        330.00","        330.90","        320.45","        320.90","        321.75","        324.50","    2315060","       7512.30","      31876","     712583","         30.78"
"TATASTEEL","EQ","03-Jun-2015","        321.75","        322.05","        322.95","        314.20","        317.00","        316.25","        317.54","    2934090","       9316.81","      41326","    1017971","         34.69"
"TATASTEEL","EQ","04-Jun-2015","        316.25","        317.15","        318.75","        304.55","        307.15","        308.05","        309.75","    4750173","      14713.86","      64873","    1113748","         23.45"
"TATASTEEL","EQ","05-Jun-2015","        308.05","        309.00","        317.20","        302.25","        311.00","        311.10","        310.09","    5026335","      15586.10","      65631","     767734","         15.27"
"TATASTEEL","EQ","08-Jun-2015","        311.10","        312.00","        314.95","        301.50","        301.70","        302.25","        305.69","    3771355","      11528.60","      53308","     967057","         25.64"
"TATASTEEL","EQ","09-Jun-2015","        302.25","        296.00","        307.35","        293.00","        304.50","        304.75","        301.32","    6943722","      20922.81","      86789","    1226078","         17.66"
"TATASTEEL","EQ","10-Jun-2015","        304.75","        305.00","        307.80","        301.70","        305.70","        306.00","        305.17","    2920885","       8913.61","      42266","     504161","         17.26"
"TATASTEEL","EQ","11-Jun-2015","        306.00","        306.10","        306.90","        297.20","        299.00","        298.70","        300.96","    3989250","      12006.09","      57143","    1136387","         28.49"
