"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover in Lacs","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATAPOWER","EQ","17-Aug-2015","         69.70","         69.80","         70.00","         68.00","         68.55","         68.65","         68.65","    1239265","        850.80","       8714","     375247","         30.28"
"TATAPOWER","EQ","18-Aug-2015","         68.65","         68.55","         68.95","         67.55","         68.05","         68.10","         68.10","    2079478","       1416.22","       8938","     776280","         37.33"
"TATAPOWER","EQ","19-Aug-2015","         68.10","         68.45","         68.45","         67.25","         67.50","         67.40","         67.60","    1602637","       1083.33","       7828","     646597","         40.35"
"TATAPOWER","EQ","20-Aug-2015","         67.40","         67.00","         68.50","         66.15","         67.60","         67.50","         67.30","    2941443","       1979.72","      15710","    1199131","         40.77"
"TATAPOWER","EQ","21-Aug-2015","         67.50","         66.80","         68.25","         66.20","         67.85","         68.00","         67.68","    3125893","       2115.65","      12817","    1653288","         52.89"
"TATAPOWER","EQ","24-Aug-2015","         68.00","         66.45","         66.80","         61.80","         62.25","         62.25","         63.20","    5925675","       3744.90","      27213","    3445747","         58.15"
"TATAPOWER","EQ","25-Aug-2015","         62.25","         62.25","         63.20","         55.20","         58.25","         58.50","         58.75","   11755899","       6906.71","      80229","    7030798","         59.81"
"TATAPOWER","EQ","26-Aug-2015","         58.50","         58.60","         61.60","         57.75","         60.40","         60.20","         60.31","    5847098","       3526.32","      26010","    2099525","         35.91"
"TATAPOWER","EQ","27-Aug-2015","         60.20","         61.40","         61.50","         60.25","         60.55","         60.55","         60.60","    5956925","       3610.09","      16232","    3919555","         65.80"
"TATAPOWER","EQ","28-Aug-2015","         60.55","         61.55","         62.25","         59.65","         61.10","         61.05","         61.07","    9597680","       5861.78","      19163","    5766339","         60.08"
"TATAPOWER","EQ","31-Aug-2015","         61.05","         61.10","         62.20","         60.00","         61.00","         60.55","         60.97","    6311543","       3848.42","      21889","    3028886","         47.99"
"TATAPOWER","EQ","01-Sep-2015","         60.55","         60.30","         61.00","         59.60","         60.55","         60.35","         60.26","    5519413","       3325.97","      35833","    3434802","         62.23"
"TATAPOWER","EQ","02-Sep-2015","         60.35","         60.80","         60.90","         58.10","         58.45","         58.45","         59.52","    3677920","       2189.11","      15236","    2179603","         59.26"
"TATAPOWER","EQ","03-Sep-2015","         58.45","         59.00","         60.40","         58.65","         60.05","         59.90","         59.73","    1759906","       1051.13","       7328","     548737","         31.18"
"TATAPOWER","EQ","04-Sep-2015","         59.90","         59.35","         59.75","         56.05","         57.00","         56.55","         56.79","    4740800","       2692.31","      25043","    2101927","         44.34"
"TATAPOWER","EQ","07-Sep-2015","         56.55","         57.50","         57.80","         55.30","         56.35","         56.15","         56.16","    4116671","       2311.85","      14795","    1751692","         42.55"
"TATAPOWER","EQ","08-Sep-2015","         56.15","         56.35","         59.10","         56.20","         58.75","         58.65","         58.16","    3906976","       2272.27","      24149","    1423829","         36.44"
"TATAPOWER","EQ","09-Sep-2015","         58.65","         59.90","         59.90","         58.60","         58.90","         59.20","         58.98","    3209916","       1893.27","      14176","    1263885","         39.37"
"TATAPOWER","EQ","10-Sep-2015","         59.20","         58.80","         61.30","         58.50","         60.80","         60.95","         59.87","    3898795","       2334.04","      17521","    2234354","         57.31"
"TATAPOWER","EQ","11-Sep-2015","         60.95","         61.10","         61.50","         58.75","         59.80","         59.55","         59.71","    3058038","       1826.07","      16448","    1113785","         36.42"
"TATAPOWER","EQ","14-Sep-2015","         59.55","         59.80","         62.10","         59.50","         61.60","         61.80","         60.89","    3161574","       1925.05","      12016","    1500251","         47.45"
"TATAPOWER","EQ","15-Sep-2015","         61.80","         61.85","         62.10","         60.65","         61.85","         61.50","         61.37","    2276796","       1397.17","       8853","     915849","         40.23"
"TATAPOWER","EQ","16-Sep-2015","         61.50","         62.00","         62.35","         61.25","         62.15","         62.15","         61.99","    1556239","        964.69","       7960","     798263","         51.29"
