"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover in Lacs","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"ITC","EQ","11-Aug-2015","        320.95","        320.10","        321.90","        316.35","        320.85","        320.10","        319.11","    3543765","      11308.60","      51051","    2019493","         56.99"
"ITC","EQ","12-Aug-2015","        320.10","        320.00","        320.00","        316.00","        317.20","        316.75","        317.13","    7951124","      25215.49","      42875","    6517980","         81.98"
"ITC","EQ","13-Aug-2015","        316.75","        317.40","        319.70","        303.00","        317.20","        316.35","        316.98","    4429818","      14041.65","      62329","    2596615","         58.62"
"ITC","EQ","14-Aug-2015","        316.35","        317.50","        320.25","        314.60","        319.20","        318.15","        318.00","    5065216","      16107.64","      59579","    3311566","         65.38"
"ITC","EQ","17-Aug-2015","        318.15","        319.30","        319.80","        315.50","        316.95","        316.90","        316.78","    2885946","       9142.06","      22258","    1639099","         56.80"
"ITC","EQ","18-Aug-2015","        316.90","        316.50","        318.60","        312.60","        315.00","        314.85","        315.16","    6053233","      19077.31","      32001","    4632632","         76.53"
"ITC","EQ","19-Aug-2015","        314.85","        314.00","        318.00","        309.00","        317.00","        316.90","        314.92","    4915931","      15481.49","      54912","    3410228","         69.37"
"ITC","EQ","20-Aug-2015","        316.90","        318.10","        330.35","        316.35","        329.40","        329.35","        326.87","   12005601","      39243.25","      80155","    8545131","         71.18"
"ITC","EQ","21-Aug-2015","        329.35","        328.95","        331.30","        322.75","        330.15","        330.75","        327.49","   11845505","      38792.48","      94213","    7994008","         67.49"
"ITC","EQ","24-Aug-2015","        330.75","        321.05","        329.50","        315.60","        321.10","        320.20","        321.35","   10990093","      35316.39","      79841","    6758192","         61.49"
"ITC","EQ","25-Aug-2015","        320.20","        322.05","        326.15","        312.50","        318.55","        319.90","        318.51","   14183478","      45175.95","      94160","    9826104","         69.28"
"ITC","EQ","26-Aug-2015","        319.90","        317.60","        320.85","        313.60","        318.00","        317.65","        317.89","   10770459","      34238.66","      97952","    7455587","         69.22"
"ITC","EQ","27-Aug-2015","        317.65","        323.50","        327.55","        316.35","        326.95","        325.70","        322.69","   13359223","      43109.32","     101263","    9833487","         73.61"
"ITC","EQ","28-Aug-2015","        325.70","        329.35","        329.35","        324.70","        325.55","        327.00","        326.66","    6483548","      21179.29","      62627","    4001598","         61.72"
"ITC","EQ","31-Aug-2015","        327.00","        324.75","        328.50","        321.60","        325.40","        325.15","        325.50","    6423122","      20907.03","      60522","    4489392","         69.89"
"ITC","EQ","01-Sep-2015","        325.15","        322.50","        323.90","        314.30","        314.60","        315.45","        317.83","    6313910","      20067.43","      72733","    4391667","         69.56"
"ITC","EQ","02-Sep-2015","        315.45","        318.90","        323.05","        315.15","        320.00","        320.10","        320.54","    8676453","      27811.43","      60642","    6098607","         70.29"
"ITC","EQ","03-Sep-2015","        320.10","        319.35","        324.70","        319.10","        321.00","        320.00","        321.22","    6725632","      21604.36","      57343","    4518125","         67.18"
"ITC","EQ","04-Sep-2015","        320.00","        320.00","        321.50","        314.75","        314.90","        317.10","        318.74","   10477731","      33396.91","      90089","    7825342","         74.69"
"ITC","EQ","07-Sep-2015","        317.10","        316.30","        319.50","        311.15","        312.00","        313.45","        316.74","    4741551","      15018.34","      54185","    2782110","         58.68"
"ITC","EQ","08-Sep-2015","        313.45","        313.10","        315.60","        310.30","        313.45","        312.90","        312.40","    6827044","      21327.87","      61467","    4714944","         69.06"
"ITC","EQ","09-Sep-2015","        312.90","        315.25","        316.40","        312.85","        313.85","        314.40","        314.85","    4082138","      12852.52","      42254","    2597624","         63.63"
"ITC","EQ","10-Sep-2015","        314.40","        311.00","        315.80","        310.35","        314.00","        313.35","        314.00","    5978850","      18773.84","      54256","    4003866","         66.97"
"ITC","EQ","11-Sep-2015","        313.35","        314.70","        316.15","        312.15","        313.65","        313.75","        314.91","    4474881","      14092.00","      48871","    3025134","         67.60"
"ITC","EQ","14-Sep-2015","        313.75","        313.75","        315.20","        311.60","        313.75","        313.65","        313.49","    4982944","      15620.93","      33206","    2880237","         57.80"
"ITC","EQ","15-Sep-2015","        313.65","        313.00","        317.90","        312.50","        317.05","        317.40","        315.69","    3449903","      10891.11","      38161","    1775800","         51.47"
"ITC","EQ","16-Sep-2015","        317.40","        318.65","        322.85","        317.20","        321.90","        322.15","        320.78","    3726390","      11953.39","      32934","    2550349","         68.44"
"ITC","EQ","18-Sep-2015","        322.15","        325.00","        328.00","        314.75","        317.00","        318.00","        320.22","    8552170","      27385.96","      59369","    5948897","         69.56"
"ITC","EQ","21-Sep-2015","        318.00","        316.40","        317.30","        313.40","        314.20","        314.25","        315.07","    4532332","      14280.20","      69268","    3032517","         66.91"
"ITC","EQ","22-Sep-2015","        314.25","        315.90","        318.25","        310.00","        311.00","        312.15","        315.35","    9959005","      31406.02","     123594","    7026968","         70.56"
"ITC","EQ","23-Sep-2015","        312.15","        307.00","        319.05","        307.00","        316.25","        316.10","        315.55","    7770002","      24518.14","      59661","    4780316","         61.52"
"ITC","EQ","24-Sep-2015","        316.10","        314.80","        323.35","        314.50","        321.60","        322.55","        319.78","    9414169","      30104.78","      62482","    5107136","         54.25"
"ITC","EQ","28-Sep-2015","        322.55","        323.15","        325.00","        318.40","        320.00","        319.25","        321.59","    4238898","      13631.66","      50897","    2918561","         68.85"
"ITC","EQ","29-Sep-2015","        319.25","        318.95","        325.00","        317.00","        319.80","        320.40","        320.45","    5532382","      17728.79","      50372","    3223743","         58.27"
"ITC","EQ","30-Sep-2015","        320.40","        322.00","        329.85","        320.00","        329.00","        328.80","        326.89","    8975548","      29339.73","     109402","    5955816","         66.36"
"ITC","EQ","01-Oct-2015","        328.80","        327.05","        333.85","        327.05","        328.50","        328.75","        329.37","    4137831","      13628.59","      44628","    2635479","         63.69"
"ITC","EQ","05-Oct-2015","        328.75","        330.00","        331.50","        326.80","        331.00","        329.50","        329.27","    6214114","      20461.36","      55569","    4745588","         76.37"
"ITC","EQ","06-Oct-2015","        329.50","        332.00","        343.65","        328.80","        343.10","        342.85","        337.33","    7147005","      24108.72","      73800","    4587102","         64.18"
"ITC","EQ","07-Oct-2015","        342.85","        343.95","        350.00","        342.30","        347.65","        347.25","        345.66","    7138337","      24674.68","      78639","    4423316","         61.97"
